Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_OutlierMode,Job_Affinity,Job_EnvironmentVariables,Job_Jit,Job_Platform,Job_PowerPlanMode,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_NuGetReferences,Job_Toolchain,Job_IsMutator,Job_InvocationCount,Job_IterationCount,Job_IterationTime,Job_LaunchCount,Job_MaxIterationCount,Job_MaxWarmupIterationCount,Job_MemoryRandomization,Job_MinIterationCount,Job_MinWarmupIterationCount,Job_RunStrategy,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationStage,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,63,970423800,8388608,115.68,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,64,1012729700,8388608,120.73,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,65,1030122000,8388608,122.8,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,66,1026075300,8388608,122.32,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,67,982129300,8388608,117.08,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,68,1029811100,8388608,122.76,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,69,998345200,8388608,119.01,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,70,985194900,8388608,117.44,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,71,954806900,8388608,113.82,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,72,1043490900,8388608,124.39,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,73,987942700,8388608,117.77,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,74,1043826600,8388608,124.43,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,75,983005800,8388608,117.18,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,76,1039884300,8388608,123.96,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,77,1007803200,8388608,120.14,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,78,990254200,8388608,118.05,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,79,1025209600,8388608,122.21,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,80,1036557000,8388608,123.57,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,81,1032410500,8388608,123.07,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,82,1006177000,8388608,119.95,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,83,1025011300,8388608,122.19,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,84,1007771200,8388608,120.14,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,85,1003724600,8388608,119.65,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,86,1015454900,8388608,121.05,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,87,1039242000,8388608,123.89,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,88,1033267000,8388608,123.18,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,89,1020186700,8388608,121.62,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,90,969301900,8388608,115.55,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,91,953114400,8388608,113.62,222,0,0,416
MappingBenchmarks.MapsterAdaptWithConfig,BenchmarkMappings,MappingBenchmarks,MapsterAdaptWithConfig,DefaultJob,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Workload,Result,92,972606400,8388608,115.94,222,0,0,416
